player_id,first_name,last_name,position,team,Ht,weight
1056,James,Scott,,Miami Heat,,
1057,Mark,Hendrickson,,Philadelphia 76ers,,
1058,Aleksandar,Djordjevic,,Portland Trail Blazers,,
1059,Jermaine,O'Neal,,Portland Trail Blazers,,
1060,Chris,Robinson,,Memphis Grizzlies,,
1061,Kevin,Salvadori,,Sacramento Kings,,
1062,Evric,Gray,,Brooklyn Nets,,
1063,Moochie,Norris,,Memphis Grizzlies,,
1064,Devin,Gray,,Sacramento Kings,,
1065,Martin,Muursepp,,Miami Heat,,
1066,Gaylon,Nickerson,,San Antonio Spurs,,
1067,Marcus,Brown,,Portland Trail Blazers,,
1068,Robert,Werdann,,Brooklyn Nets,,
1069,Ruben,Nembhard,,Utah Jazz,,
1070,Jamie,Feick,,Charlotte Hornets,,
1071,Jason,Sasser,,San Antonio Spurs,,
1072,Tony,Farmer,,Miami Heat,,
1073,Shawnelle,Scott,,Cleveland Cavaliers,,
1074,Brian,Evans,,Orlando Magic,,
1075,Steve,Hamer,,Boston Celtics,,
1076,Dexter,Boney,,Phoenix Suns,,
1077,Michael,Hawkins,,Boston Celtics,,
1078,Joe,Stephens,,Houston Rockets,,
1079,Horacio,Llamas,,Phoenix Suns,,
1080,Jimmy,Carruth,,Milwaukee Bucks,,
1081,Bruce,Bowen,,Miami Heat,,
1082,Stevin,Smith,,Dallas Mavericks,,
1083,Matt,Steigenga,,Chicago Bulls,,
1084,Kevin,Ollie,,Dallas Mavericks,,
1085,Bubba,Wells,,Dallas Mavericks,,
1086,Antonio,Daniels,G,Memphis Grizzlies,,
1087,Tracy,McGrady,,Toronto Raptors,,
1088,Chris,Garner,,Toronto Raptors,,
1089,Tim,Duncan,F,San Antonio Spurs,,
1090,Tony,Battie,F,Denver Nuggets,,
1091,Bobby,Jackson,G,Denver Nuggets,,
1092,Danny,Fortson,,Denver Nuggets,,
1093,Eric,Washington,,Denver Nuggets,,
1094,Etdrick,Bohannon,,Indiana Pacers,,
1095,Mark,Pope,,Indiana Pacers,,
1096,Ron,Mercer,G,Boston Celtics,,
1097,Chauncey,Billups,,Boston Celtics,,
1098,John,Thomas,,Boston Celtics,,
1099,Kelvin,Cato,,Portland Trail Blazers,,
1100,Alvin,Williams,,Portland Trail Blazers,,
1101,Maurice,Taylor,,LA Clippers,,
1102,Keith,Closs,,LA Clippers,,
1103,Adonal,Foyle,,Golden State Warriors,,
1104,DeJuan,Wheat,,Minnesota Timberwolves,,
1105,Ed,Gray,,Atlanta Hawks,,
1106,Chris,Crawford,,Atlanta Hawks,,
1107,Zydrunas,Ilgauskas,C,Cleveland Cavaliers,,
1108,Derek,Anderson,G,Cleveland Cavaliers,,
1109,Brevin,Knight,,Cleveland Cavaliers,,
1110,Cedric,Henderson,,Cleveland Cavaliers,,
1111,Rodrick,Rhodes,,Houston Rockets,,
1112,Jacque,Vaughn,,Utah Jazz,,
1113,Troy,Hudson,,Utah Jazz,,
1114,Jerald,Honeycutt,,Milwaukee Bucks,,
1115,Jeff,Nordgaard,,Milwaukee Bucks,,
1116,Tim,Thomas,,Philadelphia 76ers,,
1117,God,Shammgod,,Washington Wizards,,
1118,Scot,Pollard,,Detroit Pistons,,
1119,Keith,Van Horn,,Brooklyn Nets,,
1120,Michael,Stewart,,Sacramento Kings,,
1121,Anthony,Johnson,,Sacramento Kings,,
1122,Derek,Grimm,,Sacramento Kings,,
1123,Lawrence,Funderburke,,Sacramento Kings,,
1124,Chris,Anstey,,Dallas Mavericks,,
1125,Rick,Brunson,,Portland Trail Blazers,,
1126,Travis,Williams,,Charlotte Hornets,,
1127,Tariq,Abdul-Wahad,,Sacramento Kings,,
1128,Charles,Smith,,Miami Heat,,
1129,Keith,Booth,,Chicago Bulls,,
1130,Ed,Stokes,,Toronto Raptors,,
1131,Charles,O'Bannon,,Detroit Pistons,,
1132,Austin,Croshere,,Indiana Pacers,,
1133,Rusty,LaRue,,Chicago Bulls,,
1134,Kiwane,Garris,,Denver Nuggets,,
1135,Marko,Milic,,Phoenix Suns,,
1136,Johnny,Taylor,,Orlando Magic,,
1137,James,Cotton,,Oklahoma City Thunder,,
1138,James,Collins,,LA Clippers,,
1139,Anthony,Parker,,Philadelphia 76ers,,
1140,Jason,Lawson,,Orlando Magic,,
1141,Kebu,Stewart,,Philadelphia 76ers,,
1142,Kelly,McCarty,,Indiana Pacers,,
1143,Drew,Barry,,Atlanta Hawks,,
1144,Michael,McDonald,,Charlotte Hornets,,
1145,Brandon,Williams,,Golden State Warriors,,
1146,William,Cunningham,,Utah Jazz,,
1147,Shea,Seals,,Los Angeles Lakers,,
1148,Reggie,Hanson,,Boston Celtics,,
1149,Rashard,Lewis,,Oklahoma City Thunder,,
1150,Jelani,McCoy,,Oklahoma City Thunder,,
1151,Vladimir,Stepania,,Oklahoma City Thunder,,
1152,Larry,Hughes,,Philadelphia 76ers,,
1153,Casey,Shaw,,Philadelphia 76ers,,
1154,Nazr,Mohammed,,Philadelphia 76ers,,
1155,Ricky,Davis,,Charlotte Hornets,,
1156,Brad,Miller,,Charlotte Hornets,,
1157,Mikki,Moore,,Detroit Pistons,,
1158,Michael,Doleac,,Orlando Magic,,
1159,Matt,Harpring,,Orlando Magic,,
1160,Miles,Simon,,Orlando Magic,,
1161,Jason,Williams,G,Sacramento Kings,,
1162,Peja,Stojakovic,,Sacramento Kings,,
1163,Jerome,James,,Sacramento Kings,,
1164,Peter,Aluma,,Sacramento Kings,,
1165,Gerard,King,,San Antonio Spurs,,
1166,Mark,Baker,,Toronto Raptors,,
1167,Sean,Marks,,Toronto Raptors,,
1168,Paul,Pierce,F,Boston Celtics,,
1169,Marlon,Garnett,,Boston Celtics,,
1170,Jahidi,White,,Washington Wizards,,
1171,Randell,Jackson,,Washington Wizards,,
1172,Al,Harrington,,Indiana Pacers,,
1173,Shammond,Williams,,Atlanta Hawks,,
1174,Jeff,Sheppard,,Atlanta Hawks,,
1175,Roshown,McLeod,,Atlanta Hawks,,
1176,Pat,Garrity,,Phoenix Suns,,
1177,Gerald,Brown,,Phoenix Suns,,
1178,Toby,Bailey,,Phoenix Suns,,
1179,Michael,Olowokandi,,LA Clippers,,
1180,Tyrone,Nesby,,LA Clippers,,
1181,Michael,Dickerson,G,Houston Rockets,,
1182,Bryce,Drew,,Houston Rockets,,
1183,John,Coker,,Houston Rockets,,
1184,Cuttino,Mobley,,Houston Rockets,,
1185,Ruben,Patterson,,Los Angeles Lakers,,
1186,Sam,Jacobson,,Los Angeles Lakers,,
1187,Tyronn,Lue,,Los Angeles Lakers,,
1188,Kornel,David,,Chicago Bulls,,
1189,Cory,Carr,,Chicago Bulls,,
1190,Corey,Benjamin,,Chicago Bulls,,
1191,Paul,Grant,,Minnesota Timberwolves,,
1192,Andrae,Patterson,,Minnesota Timberwolves,,
1193,Raef,LaFrentz,C,Denver Nuggets,,
1194,Keon,Clark,,Denver Nuggets,,
1195,Tyson,Wheeler,,Denver Nuggets,,
1196,Robert,Traylor,,Milwaukee Bucks,,
1197,Earl,Boykins,,Brooklyn Nets,,
1198,Antawn,Jamison,,Golden State Warriors,,
1199,Mike,Bibby,G,Memphis Grizzlies,,
1200,Felipe,Lopez,,Memphis Grizzlies,,
1201,J.R.,Henderson,,Memphis Grizzlies,,
1202,Bonzi,Wells,,Portland Trail Blazers,,
1203,Damon,Jones,,Brooklyn Nets,,
1204,Charles,R. Jones,,Chicago Bulls,,
1205,Ryan,Stack,,Cleveland Cavaliers,,
1206,Brian,Skinner,,LA Clippers,,
1207,Jonathan,Kerner,,Orlando Magic,,
1208,Korleone,Young,,Detroit Pistons,,
1209,Trevor,Winter,,Minnesota Timberwolves,,
1210,Bruno,Sundov,,Dallas Mavericks,,
1211,Mirsad,Turkcan,,New York Knicks,,
1212,Alvin,Sims,,Phoenix Suns,,
1213,Rasho,Nesterovic,,Minnesota Timberwolves,,
1214,Todd,MacCulloch,,Philadelphia 76ers,,
1215,Jumaine,Jones,,Philadelphia 76ers,,
1216,Lamar,Odom,F,LA Clippers,,
1217,Obinna,Ekezie,,Memphis Grizzlies,,
1218,Milt,Palacio,,Memphis Grizzlies,,
1219,Devean,George,,Los Angeles Lakers,,
1220,Quincy,Lewis,,Utah Jazz,,
1221,Scott,Padgett,,Utah Jazz,,
1222,Andre,Miller,,Cleveland Cavaliers,,
1223,Trajan,Langdon,,Cleveland Cavaliers,,
1224,Anthony,Carter,,Miami Heat,,
1225,Rodney,Buford,,Miami Heat,,
1226,Shawn,Marion,G,Phoenix Suns,,
1227,James,Posey,F,Denver Nuggets,,
1228,Ryan,Bowen,,Denver Nuggets,,
1229,Adrian,Griffin,F,Boston Celtics,,
1230,Wayne,Turner,,Boston Celtics,,
1231,Aleksandar,Radojevic,,Toronto Raptors,,
1232,Steve,Francis,G,Houston Rockets,,
1233,Kenny,Thomas,,Houston Rockets,,
1234,Vonteego,Cummings,G,Golden State Warriors,,
1235,Corey,Maggette,,Orlando Magic,,
1236,Chucky,Atkins,,Orlando Magic,,
1237,Baron,Davis,,Charlotte Hornets,,
1238,Jason,Miskiri,,Charlotte Hornets,,
1239,Eddie,Robinson,,Charlotte Hornets,,
1240,Derek,Hood,,Charlotte Hornets,,
1241,Jeff,Foster,,Indiana Pacers,,
1242,Jason,Terry,,Atlanta Hawks,,
1243,Cal,Bowdler,,Atlanta Hawks,,
1244,Dion,Glover,,Atlanta Hawks,,
1245,Richard,Hamilton,,Washington Wizards,,
1246,Laron,Profit,,Washington Wizards,,
1247,Elton,Brand,F,Chicago Bulls,,
1248,Michael,Ruffin,,Chicago Bulls,,
1249,Metta,World Peace,,Chicago Bulls,,
1250,Dedric,Willoughby,,Chicago Bulls,,
1251,Wally,Szczerbiak,F,Minnesota Timberwolves,,
1252,William,Avery,,Minnesota Timberwolves,,
1253,Rick,Hughes,,Dallas Mavericks,,
1254,Leon,Smith,,Dallas Mavericks,,
1255,Lazaro,Borrell,,Oklahoma City Thunder,,
1256,Jermaine,Jackson,,Detroit Pistons,,
1257,Chris,Herren,,Denver Nuggets,,
1258,John,Celestand,,Los Angeles Lakers,,
1259,Lari,Ketner,,Chicago Bulls,,
1260,Tim,Young,,Golden State Warriors,,
1261,DeMarco,Johnson,,New York Knicks,,
1262,A.J.,Bramlett,,Cleveland Cavaliers,,
1263,Harold,Jamison,,Miami Heat,,
1264,Jonathan,Bender,,Indiana Pacers,,
1265,Jamel,Thomas,,Boston Celtics,,
1266,Evan,Eschmeyer,,Brooklyn Nets,,
1267,Greg,Buckner,,Dallas Mavericks,,
1268,Tim,James,,Miami Heat,,
1269,Rafer,Alston,,Milwaukee Bucks,,
1270,Ira,Bowman,,Philadelphia 76ers,,
1271,Derrick,Dial,,San Antonio Spurs,,
1272,Calvin,Booth,,Washington Wizards,,
1273,Maceo,Baston,,Milwaukee Bucks,,
1274,Jamaal,Magloire,,Charlotte Hornets,,
1275,Hanno,Mottola,F,Atlanta Hawks,,
1276,DerMarr,Johnson,,Atlanta Hawks,,
1277,Pepe,Sanchez,,Philadelphia 76ers,,
1278,Lavor,Postell,,New York Knicks,,
1279,Chris,Mihm,,Cleveland Cavaliers,,
1280,Stephen,Jackson,F,Brooklyn Nets,,
1281,Kenyon,Martin,F,Brooklyn Nets,,
1282,Soumaila,Samake,,Brooklyn Nets,,
1283,Desmond,Mason,G,Oklahoma City Thunder,,
1284,Ruben,Wolkowyski,,Oklahoma City Thunder,,
1285,Stromile,Swift,,Memphis Grizzlies,,
1286,Joel,Przybilla,,Milwaukee Bucks,,
1287,Michael,Redd,,Milwaukee Bucks,,
1288,Eduardo,Najera,F,Dallas Mavericks,,
1289,Courtney,Alexander,,Dallas Mavericks,,
1290,Hedo,Turkoglu,,Sacramento Kings,,
1291,Khalid,El-Amin,G,Chicago Bulls,,
1292,Marcus,Fizer,,Chicago Bulls,,
1293,A.J.,Guyton,,Chicago Bulls,,
1294,Dragan,Tarlac,,Chicago Bulls,,
1295,Darius,Miles,G,LA Clippers,,
1296,Keyon,Dooling,,LA Clippers,,
1297,Quentin,Richardson,,LA Clippers,,
1298,DeShawn,Stevenson,,Utah Jazz,,
1299,Mike,Miller,,Orlando Magic,,
1300,Mark,Madsen,,Los Angeles Lakers,,
1301,Erick,Barkley,,Portland Trail Blazers,,
1302,Mateen,Cleaves,,Detroit Pistons,,
1303,Morris,Peterson,,Toronto Raptors,,
1304,Jason,Collier,,Houston Rockets,,
1305,Daniel,Santiago,,Phoenix Suns,,
1306,Paul,McPherson,,Phoenix Suns,,
1307,Ruben,Garces,,Phoenix Suns,,
1308,Jake,Tsakalidis,,Phoenix Suns,,
1309,Marc,Jackson,,Golden State Warriors,,
1310,Chris,Porter,,Golden State Warriors,,
1311,Jamal,Robinson,,Miami Heat,,
1312,Eddie,House,,Miami Heat,,
1313,Jerome,Moiso,,Boston Celtics,,
1314,Mark,Blount,,Boston Celtics,,
1315,Dan,Langhi,,Houston Rockets,,
1316,Garth,Joseph,,Toronto Raptors,,
1317,Jake,Voskuhl,,Chicago Bulls,,
1318,Mike,Penberthy,,Los Angeles Lakers,,
1319,Lee,Nailon,,Charlotte Hornets,,
1320,Zendon,Hamilton,,LA Clippers,,
1321,Terrance,Roberson,,Charlotte Hornets,,
1322,Dalibor,Bagaric,,Chicago Bulls,,
1323,Ira,Newble,,San Antonio Spurs,,
1324,Donnell,Harvey,,Dallas Mavericks,,
1325,Brian,Cardinal,,Detroit Pistons,,
1326,Slava,Medvedenko,,Los Angeles Lakers,,
1327,Olumide,Oyedeji,,Oklahoma City Thunder,,
1328,Andy,Panko,,Atlanta Hawks,,
1329,Jabari,Smith,,Sacramento Kings,,
1330,Mamadou,N'diaye,,Toronto Raptors,,
1331,Sean,Colson,,Atlanta Hawks,,
1332,Art,Long,,Sacramento Kings,,
1333,Mike,Smith,,Washington Wizards,,
1334,David,Vanterpool,,Washington Wizards,,
1335,Steve,Goodrich,,Chicago Bulls,,
1336,Eddie,Gill,,Brooklyn Nets,,
1337,Wang,Zhi-zhi,,Dallas Mavericks,,
1338,Dan,McClintock,,Denver Nuggets,,
1339,Raja,Bell,,Philadelphia 76ers,,
1340,Jason,Hart,,Milwaukee Bucks,,
1341,Vladimir,Radmanovic,,Oklahoma City Thunder,,
1342,Earl,Watson,,Oklahoma City Thunder,,
1343,Gerald,Wallace,,Sacramento Kings,,
1344,Jamaal,Tinsley,G,Indiana Pacers,,
1345,Primoz,Brezec,,Indiana Pacers,,
1346,Richard,Jefferson,,Brooklyn Nets,,
1347,Brandon,Armstrong,,Brooklyn Nets,,
1348,Jason,Collins,,Brooklyn Nets,,
1349,Carlos,Arroyo,,Toronto Raptors,,
1350,Michael,Bradley,,Toronto Raptors,,
1351,Steven,Hunter,,Orlando Magic,,
1352,Andrei,Kirilenko,,Utah Jazz,,
1353,Alton,Ford,,Phoenix Suns,,
1354,Charlie,Bell,,Phoenix Suns,,
1355,Speedy,Claxton,G,Philadelphia 76ers,,
1356,Damone,Brown,,Philadelphia 76ers,,
1357,Loren,Woods,,Minnesota Timberwolves,,
1358,Eddie,Griffin,,Houston Rockets,,
1359,Oscar,Torres,,Houston Rockets,,
1360,Tierre,Brown,,Houston Rockets,,
1361,Terence,Morris,,Houston Rockets,,
1362,Zeljko,Rebraca,,Detroit Pistons,,
1363,Rodney,White,,Detroit Pistons,,
1365,Joseph,Forte,,Boston Celtics,,
1366,Kedrick,Brown,,Boston Celtics,,
1367,DeSagana,Diop,,Cleveland Cavaliers,,
1368,Kwame,Brown,,Washington Wizards,,
1369,Bobby,Simmons,,Washington Wizards,,
1370,Etan,Thomas,,Washington Wizards,,
1371,Ruben,Boumtje-Boumtje,,Portland Trail Blazers,,
1372,Jason,Richardson,,Golden State Warriors,,
1373,Troy,Murphy,,Golden State Warriors,,
1374,Gilbert,Arenas,,Golden State Warriors,,
1375,Trenton,Hassell,,Chicago Bulls,,
1376,Eddy,Curry,,Chicago Bulls,,
1377,Tang,Hamilton,,Miami Heat,,
1378,Shane,Battier,F,Memphis Grizzlies,,
1379,Will,Solomon,,Memphis Grizzlies,,
1380,Antonis,Fotsis,,Memphis Grizzlies,,
1381,Alvin,Jones,,Philadelphia 76ers,,
1382,Jeff,Trepagnier,,Cleveland Cavaliers,,
1383,Joe,Crispin,,Los Angeles Lakers,,
1384,Ernest,Brown,,Miami Heat,,
1385,Jarron,Collins,,Utah Jazz,,
1386,Jamison,Brewer,,Indiana Pacers,,
1387,Malik,Allen,,Miami Heat,,
1388,Predrag,Drobnjak,,Oklahoma City Thunder,,
1389,Chris,Andersen,,Denver Nuggets,,
1390,Kenny,Satterfield,,Denver Nuggets,,
1391,Brendan,Haywood,,Washington Wizards,,
1392,Kirk,Haston,,Charlotte Hornets,,
1393,Samuel,Dalembert,,Philadelphia 76ers,,
1394,Mike,James,,Miami Heat,,
1395,Maurice,Evans,,Minnesota Timberwolves,,
1396,Jeryl,Sasser,,Orlando Magic,,
1397,Dean,Oliver,,Golden State Warriors,,
1398,Norman,Richardson,,Indiana Pacers,,
1399,Brian,Scalabrine,,Brooklyn Nets,,
1400,Ratko,Varda,,Detroit Pistons,,
1401,Tremaine,Fowlkes,,LA Clippers,,
1402,Mengke,Bateer,,Denver Nuggets,,
1403,Ike,Fontaine,,Memphis Grizzlies,,
1404,Ansu,Sesay,,Oklahoma City Thunder,,
1405,Omar,Cook,,Boston Celtics,,
1406,John,Salmons,,Philadelphia 76ers,,
1407,Efthimios,Rentzias,,Philadelphia 76ers,,
1408,Pat,Burke,C,Orlando Magic,,
1409,Ryan,Humphrey,,Orlando Magic,,
1410,Carlos,Boozer,,Cleveland Cavaliers,,
1411,Smush,Parker,,Cleveland Cavaliers,,
1412,Manu,Ginobili,,San Antonio Spurs,,
1413,Jannero,Pargo,,Los Angeles Lakers,,
1414,Kareem,Rush,,Los Angeles Lakers,,
1415,Frank,Williams,,New York Knicks,,
1416,Tayshaun,Prince,,Detroit Pistons,,
1417,Mehmet,Okur,,Detroit Pistons,,
1418,Jared,Jeffries,,Washington Wizards,,
1419,Juan,Dixon,,Washington Wizards,,
1420,Nate,Huffman,,Toronto Raptors,,
1421,Chris,Jefferies,,Toronto Raptors,,
1422,Chris,Wilcox,,LA Clippers,,
1423,Marko,Jaric,,LA Clippers,,
1424,Qyntel,Woods,,Portland Trail Blazers,,
1425,Jay,Williams,G,Chicago Bulls,,
1426,Lonny,Baxter,,Chicago Bulls,,
1427,J.R.,Bremer,,Boston Celtics,,
1428,Jiri,Welsch,,Golden State Warriors,,
1429,Mike,Dunleavy,,Golden State Warriors,,
1430,Nikoloz,Tskitishvili,,Denver Nuggets,,
1431,Junior,Harrington,,Denver Nuggets,,
1432,Igor,Rakocevic,,Minnesota Timberwolves,,
1433,Amar'e,Stoudemire,,Phoenix Suns,,
1434,Casey,Jacobsen,,Phoenix Suns,,
1435,Reggie,Evans,F,Oklahoma City Thunder,,
1436,Dan,Gadzuric,C,Milwaukee Bucks,,
1437,Marcus,Haislip,,Milwaukee Bucks,,
1438,Flip,Murray,,Milwaukee Bucks,,
1439,Caron,Butler,F,Miami Heat,,
1440,Rasual,Butler,,Miami Heat,,
1441,Drew,Gooden,F,Memphis Grizzlies,,
1442,Gordan,Giricek,,Memphis Grizzlies,,
1443,Mike,Batiste,,Memphis Grizzlies,,
1444,Juaquin,Hawkins,,Houston Rockets,,
1445,Yao,Ming,,Houston Rockets,,
1446,Bostjan,Nachbar,,Houston Rockets,,
1447,Fred,Jones,,Indiana Pacers,,
1448,Dan,Dickau,,Atlanta Hawks,,
1449,Tamar,Slay,,Brooklyn Nets,,
1450,Guy,Rucker,,Golden State Warriors,,
1451,Devin,Brown,,San Antonio Spurs,,
1452,Robert,Archibald,,Memphis Grizzlies,,
1453,Adam,Harrington,,Dallas Mavericks,,
1454,Ken,Johnson,,Miami Heat,,
1455,Cezary,Trybanski,,Memphis Grizzlies,,
1456,Dajuan,Wagner,,Cleveland Cavaliers,,
1457,Predrag,Savovic,,Denver Nuggets,,
1458,Tito,Maddox,,Houston Rockets,,
1459,Melvin,Ely,,LA Clippers,,
1460,Sean,Lampley,,Miami Heat,,
1461,Vincent,Yarbrough,,Denver Nuggets,,
1462,Mike,Wilks,G,Atlanta Hawks,,
1463,Paul,Shirley,,Atlanta Hawks,,
1464,Antoine,Rigaudeau,,Dallas Mavericks,,
1465,Jamal,Sampson,,Milwaukee Bucks,,
1466,Roger,Mason Jr.,,Chicago Bulls,,
1467,Chris,Owens,,Memphis Grizzlies,,
1468,T.J.,Ford,,Milwaukee Bucks,,
1469,Zoran,Planinic,,Brooklyn Nets,,
1470,Josh,Howard,,Dallas Mavericks,,
1471,Marquis,Daniels,,Dallas Mavericks,,
1472,Luke,Walton,,Los Angeles Lakers,,
1473,Jerome,Beasley,,Miami Heat,,
1474,Willie,Green,,Philadelphia 76ers,,
1475,Zarko,Cabarkapa,,Phoenix Suns,,
1476,Leandro,Barbosa,,Phoenix Suns,,
1477,Keith,McLeod,,Minnesota Timberwolves,,
1478,Ndudi,Ebi,,Minnesota Timberwolves,,
1479,Boris,Diaw,,Atlanta Hawks,,
1480,Travis,Hansen,,Atlanta Hawks,,
1481,David,West,,New Orleans Pelicans,,
1482,Chris,Bosh,,Toronto Raptors,,
1483,Ben,Handlogten,,Utah Jazz,,
1484,Sasha,Pavlovic,,Utah Jazz,,
1485,Raul,Lopez,,Utah Jazz,,
1486,Mo,Williams,,Utah Jazz,,
1487,Jason,Kapono,,Cleveland Cavaliers,,
1488,Darius,Songaila,,Sacramento Kings,,
1489,Mickael,Pietrus,,Golden State Warriors,,
1490,Britton,Johnsen,F,Orlando Magic,,
1491,Reece,Gaines,,Orlando Magic,,
1492,Michael,Sweetney,,New York Knicks,,
1493,Marcus,Banks,,Boston Celtics,,
1494,Francisco,Elson,,Denver Nuggets,,
1495,Darko,Milicic,,Detroit Pistons,,
1496,Jarvis,Hayes,F,Washington Wizards,,
1497,Steve,Blake,,Washington Wizards,,
1498,Torraye,Braggs,,Houston Rockets,,
1499,Chris,Kaman,,LA Clippers,,
1500,Luke,Ridnour,,Oklahoma City Thunder,,
1501,Richie,Frahm,,Oklahoma City Thunder,,
1502,Troy,Bell,,Memphis Grizzlies,,
1503,Kirk,Penney,,Miami Heat,,
1504,Matt,Carroll,,Portland Trail Blazers,,
1505,Kirk,Hinrich,,Chicago Bulls,,
1506,Linton,Johnson,,Chicago Bulls,,
1507,Keith,Bogans,,Orlando Magic,,
1508,Alex,Garcia,,San Antonio Spurs,,
1509,Maciej,Lampe,,Phoenix Suns,,
1510,Theron,Smith,,Memphis Grizzlies,,
1511,Curtis,Borchardt,,Utah Jazz,,
1512,Travis,Outlaw,,Portland Trail Blazers,,
1513,Kendrick,Perkins,,Boston Celtics,,
1514,Dahntay,Jones,,Memphis Grizzlies,,
1515,Kaniel,Dickens,,Portland Trail Blazers,,
1516,Brian,Cook,,Los Angeles Lakers,,
1517,James,Jones,,Indiana Pacers,,
1518,Brandon,Hunter,,Boston Celtics,,
1519,Slavko,Vranes,,Portland Trail Blazers,,
1520,Ronald,Dupree,,Chicago Bulls,,
1521,Ime,Udoka,,Los Angeles Lakers,,
1522,Matt,Barnes,,LA Clippers,,
1523,Maurice,Carter,,Los Angeles Lakers,,
1524,Desmond,Penigar,,Orlando Magic,,
1525,Hiram,Fuller,,Atlanta Hawks,,
1526,Josh,Davis,,Atlanta Hawks,,
1527,Desmond,Ferguson,,Portland Trail Blazers,,
1528,Sasha,Vujacic,,Los Angeles Lakers,,
1529,Carlos,Delfino,,Detroit Pistons,,
1530,Kevin,Martin,,Sacramento Kings,,
1531,Erik,Daniels,,Sacramento Kings,,
1532,DJ,Mbenga,,Dallas Mavericks,,
1533,Jameer,Nelson,,Orlando Magic,,
1534,Kirk,Snyder,,Utah Jazz,,
1535,Kris,Humphries,,Utah Jazz,,
1536,Nick,Collison,,Oklahoma City Thunder,,
1537,Robert,Swift,,Oklahoma City Thunder,,
1538,Damien,Wilkins,,Oklahoma City Thunder,,
1539,Lionel,Chalmers,,LA Clippers,,
1540,Quinton,Ross,,LA Clippers,,
1541,Josh,Smith,,Atlanta Hawks,,
1542,Josh,Childress,,Atlanta Hawks,,
1543,Royal,Ivey,,Atlanta Hawks,,
1544,Jackson,Vroman,,Phoenix Suns,,
1545,Yuta,Tabuse,,Phoenix Suns,,
1546,Peter,John Ramos,,Washington Wizards,,
1547,Sebastian,Telfair,,Portland Trail Blazers,,
1548,Andris,Biedrins,,Golden State Warriors,,
1549,Rafael,Araujo,,Toronto Raptors,,
1550,Matt,Bonner,,Toronto Raptors,,
1551,Beno,Udrih,,San Antonio Spurs,,
1552,Tony,Allen,,Boston Celtics,,
1553,Al,Jefferson,,Boston Celtics,,
1554,David,Harrison,,Indiana Pacers,,
1555,John,Edwards,,Indiana Pacers,,
1556,Luke,Jackson,,Cleveland Cavaliers,,
1557,Anderson,Varejao,,Cleveland Cavaliers,,
1558,Nenad,Krstic,,Brooklyn Nets,,
1559,Emeka,Okafor,F,Charlotte Hornets,,
1560,Bernard,Robinson,,Charlotte Hornets,,
1561,Andres,Nocioni,F,Chicago Bulls,,
1562,Ben,Gordon,G,Chicago Bulls,,
1563,Jared,Reiner,,Chicago Bulls,,
1564,Chris,Duhon,,Chicago Bulls,,
1565,Mario,Kasun,,Orlando Magic,,
1566,Pape,Sow,,Toronto Raptors,,
1567,Geno,Carlisle,,Portland Trail Blazers,,
1568,Awvee,Storey,,Brooklyn Nets,,
1569,Tim,Pickett,,New Orleans Pelicans,,
1570,Matt,Freije,,New Orleans Pelicans,,
1571,Andre,Barrett,,Houston Rockets,,
1572,Justin,Reed,,Boston Celtics,,
1573,Donta,Smith,,Atlanta Hawks,,
1574,Delonte,West,,Boston Celtics,,
1575,Horace,Jenkins,,Detroit Pistons,,
1576,Corsley,Edwards,,New Orleans Pelicans,,
1577,Antonio,Burks,,Memphis Grizzlies,,
1578,Tony,Bobbitt,,Los Angeles Lakers,,
1579,Luis,Flores,,Golden State Warriors,,
1580,Ibrahim,Kutluay,,Oklahoma City Thunder,,
1581,Ha,Ha,,Portland Trail Blazers,,
1582,James,Thomas,,Portland Trail Blazers,,
1583,Andre,Emmett,,Memphis Grizzlies,,
1584,Brandin,Knight,,Houston Rockets,,
1585,Billy,Thomas,,Brooklyn Nets,,
1586,Viktor,Khryapa,,Portland Trail Blazers,,
1587,Dorell,Wright,,Miami Heat,,
1588,Maurice,Baker,,LA Clippers,,
1589,Pavel,Podkolzin,,Dallas Mavericks,,
1590,Jackie,Butler,,New York Knicks,,
1591,Mark,Jones,,Orlando Magic,,
1592,Fabricio,Oberto,,San Antonio Spurs,,
1594,Deng,Gai,,Philadelphia 76ers,,
1595,Josh,Powell,,Dallas Mavericks,,
1596,Dijon,Thompson,,Phoenix Suns,,
1597,Francisco,Garcia,,Sacramento Kings,,
1598,Ronnie,Price,,Sacramento Kings,,
1599,Brandon,Bass,,New Orleans Pelicans,,
1600,Arvydas,Macijauskas,,New Orleans Pelicans,,
1601,Deron,Williams,,Utah Jazz,,
1602,Robert,Whaley,,Utah Jazz,,
1603,Earl,Barron,,Miami Heat,,
1604,Wayne,Simien,,Miami Heat,,
1605,Matt,Walsh,,Miami Heat,,
1606,Lawrence,Roberts,,Memphis Grizzlies,,
1607,Hakim,Warrick,,Memphis Grizzlies,,
1608,Andrew,Bynum,,Los Angeles Lakers,,
1609,Linas,Kleiza,,Denver Nuggets,,
1610,Daniel,Ewing,,LA Clippers,,
1611,James,Singleton,,LA Clippers,,
1612,Yaroslav,Korolev,,LA Clippers,,
1613,Boniface,Ndong,,LA Clippers,,
1614,Johan,Petro,C,Oklahoma City Thunder,,
1615,Sean,May,,Charlotte Hornets,,
1616,Sarunas,Jasikevicius,,Indiana Pacers,,
